airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-505,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.58,12,9967.859
Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,36,9150.02
Air_India,AI-430,Chennai,Morning,one,Morning,Hyderabad,Business,24.58,4,56479.5
Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,Economy,26.17,35,7476.7
Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Economy,30,41,8810.01
Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Economy,11.5,10,15525.3164
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Economy,9.83,18,9394.44
Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,Business,2.58,2,48792.5966
Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,8,117139.1564
Vistara,UK-825,Mumbai,Morning,zero,Morning,Chennai,Economy,2.08,37,2989.8
Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,34,3533.805
Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,9.67,39,7080.7
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,12,12592.8
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,27.92,11,57933.42677
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Business,18.42,20,125003.3815
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,8,8761.5
Air_India,AI-407,Delhi,Afternoon,one,Evening,Kolkata,Business,4.83,49,43053.857
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,10.08,4,24798.90184
AirAsia,I5-722,Bangalore,Late_Night,one,Early_Morning,Mumbai,Economy,6.17,37,3225.4123
Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,9.75,18,10304.602
Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Business,13.92,47,83693.28
Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Business,15.17,40,74513.373
Vistara,UK-776,Kolkata,Evening,one,Evening,Chennai,Economy,26.33,28,13066.79
Indigo,6E-6993,Mumbai,Evening,one,Night,Delhi,Economy,4.33,48,3311
GO_FIRST,G8-145,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,25,11739.2
Air_India,AI-9891,Hyderabad,Evening,two_or_more,Afternoon,Mumbai,Economy,18.67,25,12072.38296
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,6,7926.105
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,10,17394.839
Vistara,UK-893,Bangalore,Evening,one,Morning,Mumbai,Economy,14.08,28,5166.30312
GO_FIRST,G8-519,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.5,19,6956.4
SpiceJet,SG-489,Kolkata,Night,zero,Late_Night,Mumbai,Economy,2.83,44,5988.169
Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Business,22.25,6,100451.0518
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Morning,Bangalore,Economy,25.5,38,8922.1
Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,30,3193.069
Vistara,UK-866,Bangalore,Night,one,Night,Chennai,Economy,25.42,42,5036.92992
Air_India,AI-440,Chennai,Early_Morning,one,Night,Hyderabad,Economy,17.42,46,4399
Vistara,UK-876,Hyderabad,Night,one,Morning,Kolkata,Business,12.08,17,63726.76945
Vistara,UK-826,Chennai,Afternoon,one,Night,Hyderabad,Business,8.42,30,49687.44
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,3,16251.51
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,11.42,25,7512.0309
Indigo,6E-5366,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.83,24,2124
Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Hyderabad,Economy,32.17,44,13656.06
Indigo,6E-345,Kolkata,Morning,one,Afternoon,Chennai,Economy,6.67,19,5808
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,22.25,12,75106.617
Indigo,6E-989,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,14.17,27,6489
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,15,7322.436
AirAsia,I5-550,Delhi,Evening,two_or_more,Night,Chennai,Economy,6.42,31,3878.82
Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,15.75,39,5031.072189
,,,,,,,,,,
AirAsia,I5-941,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.67,19,3222.4841
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,13.92,27,63379.8
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6,9,5357.7
Indigo,6E-841,Bangalore,Afternoon,one,Evening,Mumbai,Economy,5.17,45,4917.3795
Indigo,6E-806,Bangalore,Evening,one,Late_Night,Mumbai,Economy,7.5,24,9879.7468
Vistara,UK-812,Bangalore,Morning,one,Night,Chennai,Business,13,26,79583.20524
Indigo,6E-7623,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,8.75,4,9797.04
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,27,61355.107
Vistara,UK-893,Bangalore,Evening,one,Afternoon,Mumbai,Economy,18.58,37,7717.56392
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,6.5,2,12348
Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Economy,21.25,26,6195.2
Vistara,UK-960,Mumbai,Morning,one,Night,Hyderabad,Economy,11,45,4512.6
Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Business,11.17,27,50859.2403
,,,,,,,,,,
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Economy,27.92,10,12672
Indigo,6E-782,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,17,4585
Vistara,UK-824,Chennai,Night,one,Morning,Kolkata,Business,13.17,21,65759.9184
AirAsia,I5-1543,Hyderabad,Afternoon,one,Late_Night,Mumbai,Economy,10.25,17,3623.6475
Indigo,6E-2338,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.92,37,4555.1
Air_India,AI-868,Delhi,Evening,one,Night,Kolkata,Business,5.67,8,57944.601
Indigo,6E-7264,Kolkata,Evening,one,Night,Delhi,Economy,5.25,36,7240.2
Air_India,AI-9891,Hyderabad,Evening,one,Morning,Bangalore,Economy,17.5,49,5582.214
GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,3,25257.54
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,4,99647.08523
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Business,8.42,39,53414.24
Indigo,6.00E-236,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,16,2124
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Business,12.33,43,58755.664
GO_FIRST,G8-625,Hyderabad,Morning,one,Evening,Delhi,Economy,6.33,42,6426.7335
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.5,10,105171.4274
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,44,74513.373
Air_India,AI-569,Chennai,Early_Morning,one,Night,Hyderabad,Economy,17.25,19,6045
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.67,15,12241.9
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,12,14275.8
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.42,7,71453.5371
Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,Economy,13.17,36,8017.944
Vistara,UK-772,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,10.5,24,8911.1
Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,29,3114.288
Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,Business,8.08,35,72914.6
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,8.08,30,70764.2001
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,5,8950.5
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,12,13939.2
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19,36,6984.12
Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Economy,6.25,5,14686.98
Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,Economy,12.08,44,6330.72
Air_India,AI-573,Kolkata,Evening,one,Morning,Mumbai,Economy,14.33,25,9613.89
Indigo,6.00E-248,Mumbai,Night,one,Early_Morning,Kolkata,Economy,6.83,31,4815.8
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,40,4775.76
Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Economy,28.75,41,12339.4348
Vistara,UK-655,Mumbai,Morning,two_or_more,Night,Kolkata,Economy,11.25,21,10138.59
Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Business,23.83,15,84339.14376
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.42,12,14364
Air_India,AI-738,Bangalore,Morning,one,Morning,Hyderabad,Economy,22.67,18,6435
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,10,47,55461.8988
Vistara,UK-941,Delhi,Evening,one,Morning,Bangalore,Business,18,44,74547.979
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,19.42,49,5554.6623
Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.58,14,10708.5
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,7.58,25,3262.0148
Vistara,UK-822,Chennai,Morning,one,Afternoon,Bangalore,Business,30.25,35,76503.46
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,13.92,2,77309.11188
Vistara,UK-706,Kolkata,Morning,one,Evening,Hyderabad,Business,6.75,14,51653.25
GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.25,19,7748.0172
Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,33,6627.049
Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.5,32,8540.212428
Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Economy,14.75,30,5556.078
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,11,15,45346.95
Indigo,6E-2349,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,6.33,19,3820.01103
Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Business,16.83,36,66505.5273
AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,8.75,42,2965.347
Air_India,AI-469,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.17,26,8771.29
Indigo,6.00E-149,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,5.42,20,6340.4847
Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,Business,25,19,60031.73
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Business,16.42,47,47738.7108
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,19.42,16,75773.76345
Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,11.25,13,13200.61842
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.75,49,59652.153
Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Business,14.25,25,79262.21596
Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Economy,14,25,6678.837
Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Business,6.58,39,56510.267
Indigo,6E-6513,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.75,44,2436
Indigo,6E-395,Mumbai,Evening,zero,Night,Kolkata,Economy,2.5,34,4948.9
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.17,4,85549.70556
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,7.83,34,133500.7624
Air_India,AI-430,Chennai,Morning,one,Night,Bangalore,Economy,10.17,33,6308
Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,Business,14.67,25,83451.79667
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,12,10708.5
Vistara,UK-941,Delhi,Evening,one,Morning,Bangalore,Business,16.08,45,77529.419
Vistara,UK-940,Mumbai,Evening,one,Morning,Chennai,Business,14.17,27,101961.255
Indigo,6E-483,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,32,3959.01
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,6.67,30,6161.32
Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,10.92,31,46842.69358
GO_FIRST,G8-304,Chennai,Afternoon,one,Late_Night,Bangalore,Economy,10.83,13,10469
Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,30,72151.9128
GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,5,5894.46
SpiceJet,SG-276,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.5,24,7173
Air_India,AI-808,Bangalore,Night,one,Night,Kolkata,Economy,23.08,1,20980.553
GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,13,5102
Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Economy,19.92,43,7997.979
Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Business,24.92,18,81180.4851
Indigo,6E-684,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.17,39,3463.4061
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Business,13.08,4,101676.5541
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,9,14,78437.47379
Indigo,6E-954,Delhi,Evening,zero,Night,Chennai,Economy,3,31,2835.03
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,40,5889.51
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Business,16.83,41,68269.5189
Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Economy,7.33,13,14315.4
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Economy,16.42,45,6840.2752
Indigo,6E-6195,Delhi,Afternoon,one,Night,Kolkata,Economy,5.42,39,3716.46
Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,Economy,9.17,41,7198.29
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,13.42,48,78437.47379
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Economy,10.83,27,5889.51
GO_FIRST,G8-7553,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,27,5796.747
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13,25,6627.049
GO_FIRST,G8-118,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,18,6588.45
GO_FIRST,G8-364,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,22,6536.2
SpiceJet,SG-8411,Delhi,Evening,one,Evening,Chennai,Economy,22.92,9,18640.05
AirAsia,I5-582,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,13.17,35,16585.47
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Chennai,Business,17.67,35,60031.73
Air_India,AI-505,Bangalore,Morning,one,Morning,Chennai,Economy,22.5,37,8017.944
Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Economy,9.5,22,5230.5
Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,Business,15,26,97154.1768
Air_India,AI-538,Chennai,Night,zero,Night,Delhi,Business,2.83,16,53090.928
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,33,32018.536
AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,33,3399
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Business,14.42,39,55288.53
Air India,AI-2850,Bengaluru,Night,two_or_more,Morning,GOX,Economy,10.83,22,23723.7
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10,37,117956.6806
Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Business,2.42,30,39139.386
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.58,10,20883.9224
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.08,12,14275.8
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,28,53963.217
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Economy,10.83,23,4219.03647
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.42,39,7054
Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Economy,24.92,4,12545.28
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.83,27,53059.83052
Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,21.25,42,73041.65
Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Bangalore,Business,20.25,24,82853.419
Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Economy,12.25,22,7729.320643
Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Economy,13.75,41,7474
Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,Business,24,21,81161.718
Vistara,UK-898,Hyderabad,Early_Morning,two_or_more,Morning,Kolkata,Economy,26,17,10482.22395
Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,11.17,47,7879.7862
Air_India,AI-767,Delhi,Afternoon,one,Evening,Chennai,Business,7.5,22,63431.467
Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,48,83094.26345
Vistara,UK-986,Mumbai,Night,one,Morning,Chennai,Business,11.17,22,59431.4127
Air_India,AI-565,Bangalore,Afternoon,one,Morning,Delhi,Economy,20.42,15,9802.089
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,10.58,27,8539.3
Vistara,UK-894,Hyderabad,Evening,one,Night,Delhi,Economy,5.25,18,9869.20528
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.42,21,8211.6045
Vistara,UK-958,Mumbai,Afternoon,one,Morning,Chennai,Economy,21.5,34,4837.58
Indigo,6E-855,Bangalore,Night,one,Early_Morning,Kolkata,Economy,9.83,28,4447.6938
Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Delhi,Business,12,17,42590.1366
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8,27,5805
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,13,32,6173.42
Vistara,UK-771,Mumbai,Early_Morning,one,Night,Delhi,Economy,14.17,11,19260.78
Indigo,6E-895,Kolkata,Evening,one,Night,Delhi,Economy,4.92,48,3293.4
SpiceJet,SG-678,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,6.08,34,4344.3
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Economy,8.75,5,14918.6466
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Bangalore,Business,12.83,5,66075.68
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.92,18,4216.86
Indigo,6E-6326,Bangalore,Morning,one,Evening,Hyderabad,Economy,5.75,16,4877.01
,,,,,,,,,,
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,26.42,39,4527.6
Air_India,AI-763,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,5.92,45,54745.119
Air_India,AI-402,Kolkata,Morning,one,Morning,Hyderabad,Business,24.08,42,46856.7
Air_India,AI-698,Hyderabad,Night,one,Night,Kolkata,Economy,25.42,29,7417.27701
Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.25,30,70331.25
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,47,7737.95
Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,Business,13.17,38,67739.43
Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,5.58,3,12830.4
AirAsia,I5-744,Delhi,Morning,one,Night,Bangalore,Economy,14.08,40,2781
Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.08,31,14215.08
Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,7,7910.133
Indigo,6E-7204,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Economy,7.17,42,3150.18
Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Business,25.92,29,36770.679
Air_India,AI-508,Hyderabad,Afternoon,one,Afternoon,Delhi,Business,23.92,10,58746.57327
SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,4,6804
Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Economy,11.17,9,11832.7
Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Economy,11.25,29,9162.12
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.67,49,6722.1
Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Business,24.67,39,36015.65
Indigo,6E-886,Bangalore,Morning,zero,Morning,Hyderabad,Economy,1.33,12,4502.52
Indigo,6E-5038,Chennai,Morning,zero,Morning,Delhi,Economy,2.83,43,3344.4
Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2,46,34901.2158
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.25,47,5050.98
GO_FIRST,G8-103,Delhi,Evening,one,Late_Night,Hyderabad,Economy,5.67,43,5213.7
Air_India,AI-9885,Hyderabad,Morning,one,Morning,Mumbai,Economy,22.33,14,15586.95501
Indigo,6.00E-179,Mumbai,Morning,one,Night,Bangalore,Economy,8.58,18,9247
Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,15.17,43,9377.99973
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,10,13571.712
Vistara,UK-824,Chennai,Night,one,Morning,Kolkata,Economy,13.17,25,9424.811
,,,,,,,,,,
Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Business,19.08,40,77364.375
Indigo,6E-6212,Bangalore,Morning,one,Night,Kolkata,Economy,11.08,16,6891.918
Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,13.58,38,66360.18609
Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,Business,14.25,19,130604.083
Indigo,6E-5323,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.83,41,2636.5779
GO_FIRST,G8-331,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83,19,4262
Indigo,6E-6212,Bangalore,Morning,one,Afternoon,Mumbai,Economy,4.17,12,10925.1142
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.83,6,19387.83
Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,41,6887.56563
Indigo,6E-2618,Delhi,Afternoon,one,Evening,Chennai,Economy,6.25,38,5907.33
Indigo,6E-767,Delhi,Night,one,Early_Morning,Chennai,Economy,8.08,45,4510.759
Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Business,14.67,23,99220.5929
Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Business,2,14,19115.6922
Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,Business,11.5,47,77364.375
Indigo,6E-6188,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,6.42,47,26557.74
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,23,51372.97
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,43,7267.6593
Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,10.5,18,2983.959
Indigo,6E-5031,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.25,30,6082.67
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,5,16308.6099
Vistara,UK-880,Hyderabad,Afternoon,zero,Afternoon,Delhi,Economy,2.25,4,6612.04863
Air_India,AI-505,Bangalore,Morning,two_or_more,Afternoon,Kolkata,Economy,28.42,14,13362.03
Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,12.83,12,8508.357
Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Business,23.25,30,60181.53768
Vistara,UK-838,Chennai,Night,one,Morning,Hyderabad,Business,12.58,34,68489.267
Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,43,4100.69
Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,25,5907.33
Vistara,UK-894,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1,27,2600.2416
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,39,5924.16
AirAsia,I5-749,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,37,6585.5218
Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,26,5011.6
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,30,3713.49
Indigo,6E-613,Chennai,Evening,zero,Night,Delhi,Economy,2.75,35,3510.1
AirAsia,I5-1426,Bangalore,Afternoon,two_or_more,Night,Kolkata,Economy,10.33,14,5636.664
AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.92,25,3399
Indigo,6.00E-179,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.58,17,16076
Air_India,AI-523,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,9.08,29,68643.15722
